yy1,y1,wgt,age,educ,edcl,norminc,liq,cds,nmmf,stocks,bond,ccbal,veh_inst,install
1897,18975,2.791491040751853,57,12,4,14758481.36076513,10213716.02724991,135568.3040516314,0,0,5165152.384367157,0,0,0
1898,18981,8289.787185034889,64,4,1,44971.59886346355,2792.707063463607,0,0,0,0,0,21690.92864826103,21690.92864826103
1898,18982,7264.827589596438,64,4,1,44971.59886346355,2792.707063463607,0,0,0,0,0,21690.92864826103,21690.92864826103
1898,18983,8282.416537706617,64,4,1,44971.59886346355,2792.707063463607,0,0,0,0,0,21690.92864826103,21690.92864826103
1898,18984,8130.307162153136,64,4,1,44971.59886346355,2792.707063463607,0,0,0,0,0,21690.92864826103,21690.92864826103
1898,18985,7895.085845226325,64,4,1,44971.59886346355,2792.707063463607,0,0,0,0,0,21690.92864826103,21690.92864826103
1899,18991,20.74019594646676,57,13,4,43832689.64147244,165528.899247042,0,0,162681964.8619577,0,0,0,0
1899,18992,21.35350431432254,57,13,4,41960033.28013007,172741.1330225887,0,0,17623879.52671208,0,0,0,0
1899,18993,20.99557842206328,57,13,4,42395826.17314134,209453.0297597705,0,0,18979562.5672284,0,0,0,0
1899,18994,20.4852844289174,57,13,4,41510317.29149543,305028.6841161707,0,0,67784152.02581571,0,0,0,0
1899,18995,20.56791962494827,57,13,4,40995162.75343098,278172.6030835425,0,0,50838114.01936178,0,0,0,0
1900,19001,5963.51481897451,38,9,3,83538.57374017997,6236.141986375045,0,0,119300.1075654356,0,0,18979.5625672284,18979.5625672284
1900,19002,6620.779158876874,38,9,3,83538.57374017997,6236.141986375045,0,0,119300.1075654356,0,0,18979.5625672284,18979.5625672284
1900,19003,5887.099062755244,38,9,3,83538.57374017997,6236.141986375045,0,0,119300.1075654356,0,0,18979.5625672284,18979.5625672284
1900,19004,5878.274537465159,38,9,3,82146.26417784365,6236.141986375045,0,0,119300.1075654356,0,0,18979.5625672284,18979.5625672284
1900,19005,6141.558220987596,38,9,3,82146.26417784365,6236.141986375045,0,0,119300.1075654356,0,0,18979.5625672284,18979.5625672284
1901,19011,11330.05507988318,46,13,4,208846.4343504499,1343.481893151667,0,0,0,0,1355.683040516314,0,0
1901,19012,10400.72491870552,46,13,4,208846.4343504499,1355.683040516314,0,0,0,0,1355.683040516314,0,0
1901,19013,11426.78186212074,46,13,4,208846.4343504499,1357.038723556831,0,0,0,0,1355.683040516314,0,0
1901,19014,11409.65081584497,46,13,4,208846.4343504499,1369.239870921477,0,0,0,0,1355.683040516314,0,0
1901,19015,11005.38570785882,46,13,4,208846.4343504499,1369.239870921477,0,0,0,0,1355.683040516314,0,0
1902,19021,5582.832398622793,46,5,1,34807.73905840833,0,0,0,0,0,0,0,0
1902,19022,5587.480472924881,46,5,1,34807.73905840833,0,0,0,0,0,0,0,0
1902,19023,5591.699904708619,46,5,1,34807.73905840833,0,0,0,0,0,0,0,0
1902,19024,5593.049882987512,46,5,1,34807.73905840833,0,0,0,0,0,0,0,0
1902,19025,5582.389992013164,46,5,1,34807.73905840833,0,0,0,0,0,0,0,0
1903,19031,233.7339976471247,58,13,4,1113847.649869066,106014.4137683758,5829.437074220151,0,2711366.081032628,6439494.442452492,0,8405.234851201147,8405.234851201147
1903,19032,231.204268363732,58,13,4,1113847.649869066,106014.4137683758,5829.437074220151,0,2711366.081032628,6439494.442452492,0,8405.234851201147,8405.234851201147
1903,19033,243.1041468752192,58,13,4,1113847.649869066,106014.4137683758,5829.437074220151,0,2711366.081032628,6439494.442452492,0,8405.234851201147,8405.234851201147
1903,19034,226.4654362001293,58,13,4,1113847.649869066,106014.4137683758,5829.437074220151,0,2711366.081032628,6439494.442452492,0,8269.666547149516,8269.666547149516
1903,19035,229.6896670766084,58,13,4,1113847.649869066,106014.4137683758,5829.437074220151,0,2711366.081032628,6453051.272857655,0,8405.234851201147,8405.234851201147
1904,19041,7447.950258026201,55,2,1,36200.04862074465,0,0,0,0,0,0,0,0
1904,19042,6638.999728496747,55,2,1,32023.11993373566,0,0,0,0,0,0,0,0
1904,19043,7413.23201708028,55,2,1,23669.26255971766,0,0,0,0,0,0,0,0
1904,19044,7339.795774187248,55,2,1,18100.02431037233,0,0,0,0,0,0,0,0
1904,19045,7140.297950603102,55,2,1,15315.40518569966,0,0,0,0,0,0,0,0
1905,19051,434.9010702018885,56,13,4,1253078.6061027,243345.1057726784,36603.44209394048,122011.4736464683,56938.68770168519,0,0,0,135568.3040516314
1905,19052,426.7109999482765,56,13,4,1253078.6061027,243345.1057726784,36603.44209394048,122011.4736464683,56938.68770168519,0,0,0,135568.3040516314
1905,19053,451.3176609599828,56,13,4,1253078.6061027,243345.1057726784,36603.44209394048,122011.4736464683,56938.68770168519,0,0,0,135568.3040516314
1905,19054,430.0341567453668,56,13,4,1253078.6061027,243345.1057726784,36603.44209394048,122011.4736464683,58294.37074220151,0,0,0,135568.3040516314
1905,19055,439.6700522614587,56,13,4,1253078.6061027,243345.1057726784,36603.44209394048,122011.4736464683,58294.37074220151,0,0,0,135568.3040516314
1906,19061,1005.972651413479,76,14,4,150369.432732324,33173.56400143421,0,0,0,0,0,0,4609.322337755468
1906,19062,1074.987236445119,76,14,4,150369.432732324,35220.64539261384,0,0,0,0,0,0,4609.322337755468
1906,19063,1000.29493425298,76,14,4,150369.432732324,29919.92470419505,0,0,0,0,0,0,4609.322337755468
1906,19064,992.3361196719312,76,14,4,150369.432732324,31275.60774471137,0,0,0,0,0,0,4609.322337755468
1906,19065,999.7623137225371,76,14,4,150369.432732324,34258.11043384726,0,0,0,0,0,0,4609.322337755468
1907,19071,222.106950690289,80,8,2,139230.9562336333,40670.49121548942,0,0,0,0,0,677.8415202581571,677.8415202581571
1907,19072,220.1389416420962,80,8,2,139230.9562336333,40670.49121548942,0,0,0,0,0,677.8415202581571,677.8415202581571
1907,19073,231.178845840759,80,8,2,139230.9562336333,40670.49121548942,0,0,0,0,0,677.8415202581571,677.8415202581571
1907,19074,217.9000999363456,80,8,2,139230.9562336333,40670.49121548942,0,0,0,0,0,677.8415202581571,677.8415202581571
1907,19075,224.3188033544073,80,8,2,139230.9562336333,40670.49121548942,0,0,0,0,0,677.8415202581571,677.8415202581571
1908,19081,7958.908030422865,55,5,1,82146.26417784365,439919.1466475439,0,0,0,0,0,0,0
1908,19082,8335.966030006468,55,5,1,82146.26417784365,494824.3097884546,0,0,0,0,0,0,0
1908,19083,7818.929961495148,55,5,1,82146.26417784365,142346.719254213,0,0,0,0,0,0,0
1908,19084,14141.46206116561,55,5,1,82146.26417784365,695329.8314808175,0,0,0,0,0,0,0
1908,19085,8001.348838877183,55,5,1,83538.57374017997,62225.85155969881,0,0,0,0,0,0,0
1909,19091,233.7339976471247,60,12,4,1865694.813530686,1548190.032269631,0,0,4067049.121548942,9489781.283614198,0,0,0
1909,19092,231.204268363732,60,12,4,1851771.717907323,1548190.032269631,0,0,4067049.121548942,9489781.283614198,0,0,0
1909,19093,243.1041468752192,60,12,4,1865694.813530686,1548190.032269631,0,0,4067049.121548942,9489781.283614198,0,0,0
1909,19094,226.4654362001293,60,12,4,1851771.717907323,1548190.032269631,0,0,4067049.121548942,9489781.283614198,0,0,0
1909,19095,229.6896670766084,60,12,4,1865694.813530686,1548190.032269631,0,0,4067049.121548942,9489781.283614198,0,0,0
1910,19101,7593.407681116686,33,8,2,77969.33549083464,42975.15238436716,0,0,0,0,406.7049121548942,637.1710290426677,637.1710290426677
1910,19102,7398.345144593912,33,8,2,76577.02592849832,42975.15238436716,0,0,0,0,406.7049121548942,650.7278594478307,650.7278594478307
1910,19103,7623.363964003234,33,8,2,76577.02592849832,42975.15238436716,0,0,0,0,406.7049121548942,637.1710290426677,637.1710290426677
1910,19104,7590.005611029004,33,8,2,76577.02592849832,42975.15238436716,0,0,0,0,406.7049121548942,650.7278594478307,650.7278594478307
1910,19105,7568.668464032447,33,8,2,77969.33549083464,42975.15238436716,0,0,0,0,406.7049121548942,637.1710290426677,637.1710290426677
1911,19111,1348.475715589257,54,12,4,905001.2155186163,20335.24560774471,0,54227.32162065256,0,0,0,0,0
1911,19112,1454.777023133627,54,12,4,905001.2155186163,20335.24560774471,0,54227.32162065256,0,0,0,0,0
1911,19113,1350.438692812286,54,12,4,905001.2155186163,20335.24560774471,0,54227.32162065256,0,0,0,0,0
1911,19114,1460.091037120362,54,12,4,905001.2155186163,20335.24560774471,0,54227.32162065256,0,0,0,0,0
1911,19115,1357.811171094922,54,12,4,905001.2155186163,20335.24560774471,0,54227.32162065256,0,0,0,0,0
1912,19121,7663.196360741563,19,8,2,65438.54942980766,25757.97776980997,0,0,0,0,135.5683040516314,47448.90641807099,47448.90641807099
1912,19122,7465.574006580571,19,8,2,65438.54942980766,25622.40946575834,0,0,0,0,149.1251344567945,47448.90641807099,47448.90641807099
1912,19123,7674.669212068989,19,8,2,65438.54942980766,25757.97776980997,0,0,0,0,135.5683040516314,47448.90641807099,47448.90641807099
1912,19124,7502.501777752012,19,8,2,65438.54942980766,25757.97776980997,0,0,0,0,135.5683040516314,47448.90641807099,47448.90641807099
1912,19125,7566.149572254883,19,8,2,65438.54942980766,25730.86410899964,0,0,0,0,149.1251344567945,47448.90641807099,47448.90641807099
1913,19131,10860.08264091866,88,5,1,43161.59643242633,18979.5625672284,149125.1344567946,0,0,0,0,0,0
1913,19132,9870.129879252965,88,5,1,43161.59643242633,18979.5625672284,149125.1344567946,0,0,0,0,0,0
1913,19133,10778.08248087573,88,5,1,43161.59643242633,18979.5625672284,149125.1344567946,0,0,0,0,0,0
1913,19134,10603.46480569855,88,5,1,43161.59643242633,18979.5625672284,149125.1344567946,0,0,0,0,0,0
1913,19135,10436.73780722116,88,5,1,43161.59643242633,18979.5625672284,149125.1344567946,0,0,0,0,0,0
1914,19141,4926.97079422748,44,8,2,93284.74067653432,378235.5683040516,0,0,0,0,23046.61168877734,12607.85227680172,12607.85227680172
1914,19142,5060.621318770907,44,8,2,86323.19286485265,378235.5683040516,0,0,0,0,20335.24560774471,12607.85227680172,12607.85227680172
1914,19143,4815.118604757261,44,8,2,90500.12155186162,351121.9074937254,0,0,0,0,14912.51344567945,12743.42058085335,12743.42058085335
1914,19144,4747.106176581516,44,8,2,91892.43111419797,375524.202223019,0,0,0,0,21690.92864826103,12607.85227680172,12607.85227680172
1914,19145,4939.371068058339,44,8,2,89107.8119895253,294183.2197920402,0,0,0,0,23046.61168877734,12607.85227680172,12607.85227680172
1915,19151,2741.597958397307,70,12,4,83538.57374017997,59650.05378271782,0,94897.81283614198,2711366.081032628,311807.0993187522,0,0,0
1915,19152,2746.436036111392,70,12,4,83538.57374017997,59650.05378271782,0,94897.81283614198,2711366.081032628,311807.0993187522,0,0,0
1915,19153,2773.08330765596,70,12,4,83538.57374017997,59650.05378271782,0,94897.81283614198,2711366.081032628,311807.0993187522,0,0,0
1915,19154,2677.894598107342,70,12,4,83538.57374017997,59650.05378271782,0,94897.81283614198,2711366.081032628,311807.0993187522,0,0,0
1915,19155,2675.149052349911,70,12,4,83538.57374017997,59650.05378271782,0,94897.81283614198,2711366.081032628,311807.0993187522,0,0,0
1916,19161,8418.954736804057,38,11,3,69615.47811681665,14912.51344567945,0,0,0,0,1260.785227680172,13556.83040516314,13556.83040516314
1916,19162,7847.117231752345,38,11,3,69615.47811681665,14912.51344567945,0,0,0,0,1260.785227680172,13556.83040516314,13556.83040516314
1916,19163,8413.823409900868,38,11,3,69615.47811681665,14912.51344567945,0,0,0,0,1260.785227680172,13556.83040516314,13556.83040516314
1916,19164,8412.152470931649,38,11,3,69615.47811681665,14912.51344567945,0,0,0,0,1260.785227680172,13556.83040516314,13556.83040516314
1916,19165,8218.578368331553,38,11,3,69615.47811681665,14912.51344567945,0,0,0,0,1260.785227680172,13556.83040516314,13556.83040516314
1917,19171,8318.165440417151,27,8,2,25061.57212205399,311.8070993187523,0,0,0,0,0,0,0
1917,19172,8435.949949455606,27,8,2,43161.59643242633,1084.546432413051,0,0,0,0,0,0,0
1917,19173,8297.361286811065,27,8,2,27846.19124672666,2846.93438508426,0,0,0,0,0,0,0
1917,19174,8380.629989119441,27,8,2,54300.07293111699,677.8415202581571,0,0,0,0,0,0,0
1917,19175,8363.334658438946,27,8,2,20884.64343504499,501.6027249910362,0,0,0,0,0,0,0
1918,19181,5902.047356340589,27,9,3,52907.76336878066,406.7049121548942,0,0,0,0,13556.83040516314,0,0
1918,19182,5923.691000570169,27,9,3,52907.76336878066,406.7049121548942,0,0,0,0,13556.83040516314,0,0
1918,19183,5875.210909607025,27,9,3,52907.76336878066,406.7049121548942,0,0,0,0,13556.83040516314,0,0
1918,19184,5868.436124823676,27,9,3,52907.76336878066,406.7049121548942,0,0,0,0,13556.83040516314,0,0
1918,19185,5880.091024967908,27,9,3,52907.76336878066,406.7049121548942,0,0,0,0,13556.83040516314,0,0
1919,19191,4299.604124178883,49,12,4,52907.76336878066,813.4098243097884,0,0,0,0,20335.24560774471,0,677.8415202581571
1919,19192,4208.78670204301,49,12,4,52907.76336878066,813.4098243097884,0,0,0,0,20335.24560774471,0,677.8415202581571
1919,19193,4336.619410346094,49,12,4,52907.76336878066,813.4098243097884,0,0,0,0,20335.24560774471,0,677.8415202581571
1919,19194,4333.512622674228,49,12,4,52907.76336878066,813.4098243097884,0,0,0,0,20335.24560774471,0,677.8415202581571
1919,19195,4280.923063849246,49,12,4,52907.76336878066,813.4098243097884,0,0,0,0,20335.24560774471,0,677.8415202581571
1920,19201,23.90746560170321,62,9,3,2840311.507166119,74562.56722839728,0,0,338920.7601290785,0,0,0,0
1920,19202,24.74144006325431,62,9,3,2339080.06472504,68461.99354607386,0,0,237244.532090355,0,0,0,0
1920,19203,24.7917585788844,62,9,3,2478311.020958673,62361.41986375045,0,0,3389207.601290785,0,0,0,0
1920,19204,23.42409676290042,62,9,3,2325156.969101676,69682.10828253854,0,0,1762387.952671208,0,0,0,0
1920,19205,24.90252657493076,62,9,3,2255541.490984859,71851.20114736464,0,0,3389207.601290785,0,0,0,0
1921,19211,312.9438578319533,81,12,4,641854.7082370494,7158.006453926138,93542.12979562567,0,111166.0093223378,0,0,0,0
1921,19212,308.0067787422426,81,12,4,614008.5169903227,7022.438149874507,93542.12979562567,0,111166.0093223378,0,0,0,0
1921,19213,326.1734312655977,81,12,4,579200.7779319144,7158.006453926138,93542.12979562567,0,112521.6923628541,0,0,0,0
1921,19214,302.5728960262254,81,12,4,622362.3743643408,7293.57475797777,93542.12979562567,0,111166.0093223378,0,0,0,0
1921,19215,307.546686552354,81,12,4,614008.5169903227,7158.006453926138,93542.12979562567,0,112521.6923628541,0,0,0,0
1922,19221,1446.848184629094,33,12,4,222769.5299738133,27249.22911437791,0,0,0,67.7841520258157,0,0,0
1922,19222,1442.49622126348,33,12,4,222769.5299738133,27249.22911437791,0,0,0,67.7841520258157,0,0,0
1922,19223,1642.212940941526,33,12,4,222769.5299738133,27249.22911437791,0,0,0,67.7841520258157,0,0,0
1922,19224,1372.348937438619,33,12,4,222769.5299738133,27249.22911437791,0,0,0,67.7841520258157,0,0,0
1922,19225,1462.451478892785,33,12,4,222769.5299738133,27249.22911437791,0,0,0,67.7841520258157,0,0,0
1923,19231,1676.829184650433,51,12,4,368962.0340191282,74562.56722839728,0,101676.2280387236,101676.2280387236,0,0,0,0
1923,19232,1645.538830347472,51,12,4,368962.0340191282,74562.56722839728,0,101676.2280387236,101676.2280387236,0,0,0,0
1923,19233,1709.091663046614,51,12,4,368962.0340191282,74562.56722839728,0,101676.2280387236,101676.2280387236,0,0,0,0
1923,19234,1640.745608829653,51,12,4,368962.0340191282,74562.56722839728,0,101676.2280387236,101676.2280387236,0,0,0,0
1923,19235,1710.646881197448,51,12,4,368962.0340191282,74562.56722839728,0,101676.2280387236,101676.2280387236,0,0,0,0
1924,19241,9084.219814360255,37,9,3,76577.02592849832,1287.898888490498,0,0,0,0,813.4098243097884,10981.03262818214,10981.03262818214
1924,19242,8570.82643825519,37,9,3,76577.02592849832,1287.898888490498,0,0,0,0,813.4098243097884,11116.60093223378,11116.60093223378
1924,19243,9045.975012159055,37,9,3,76577.02592849832,1287.898888490498,0,0,0,0,813.4098243097884,10981.03262818214,10981.03262818214
1924,19244,9007.430613311948,37,9,3,76577.02592849832,1287.898888490498,0,0,0,0,813.4098243097884,11116.60093223378,11116.60093223378
1924,19245,8842.622938720639,37,9,3,76577.02592849832,1287.898888490498,0,0,0,0,813.4098243097884,11116.60093223378,11116.60093223378
1925,19251,3567.482075497357,59,14,4,213023.3630374589,39857.08139117964,0,40670.49121548942,474489.0641807099,8134.098243097885,2440.229472929365,0,0
1925,19252,3715.534606762025,59,14,4,213023.3630374589,39857.08139117964,0,132856.9379705988,386369.6665471495,8134.098243097885,2440.229472929365,0,0
1925,19253,3528.597414029425,59,14,4,213023.3630374589,41619.46934385084,0,151836.5005378272,542273.2162065257,8134.098243097885,2440.229472929365,0,0
1925,19254,3787.041891967483,59,14,4,213023.3630374589,39314.80817497311,0,20335.24560774471,406704.9121548942,8134.098243097885,2440.229472929365,0,0
1925,19255,3623.474319208339,59,14,4,213023.3630374589,41619.46934385084,0,162681.9648619577,386369.6665471495,8134.098243097885,2440.229472929365,0,0
1926,19261,6264.841433014078,63,11,3,59312.38735552778,33756.50770885622,0,0,0,0,2982.502689135891,8405.234851201147,8405.234851201147
1926,19262,5586.030189103604,63,11,3,36896.20340191282,28604.91215489423,0,0,0,0,2982.502689135891,8405.234851201147,8405.234851201147
1926,19263,6280.050702323459,63,11,3,55274.68962475242,2087.751882395124,0,0,0,0,2982.502689135891,8405.234851201147,8405.234851201147
1926,19264,6168.013468620948,63,11,3,100803.2123131505,35003.73610613123,0,0,0,0,2982.502689135891,8405.234851201147,8405.234851201147
1926,19265,6039.432984341331,63,11,3,61818.54456773318,24293.84008605235,0,0,0,0,2982.502689135891,8405.234851201147,8405.234851201147
1927,19271,538.344399186677,38,12,4,320231.1993373565,5422.732162065256,0,37959.12513445679,10845.46432413051,0,13556.83040516314,42026.17425600574,42026.17425600574
1927,19272,546.1733248017433,38,12,4,320231.1993373565,5422.732162065256,0,37959.12513445679,10845.46432413051,0,13556.83040516314,42026.17425600574,42026.17425600574
1927,19273,535.0079719048601,38,12,4,320231.1993373565,5422.732162065256,0,37959.12513445679,10845.46432413051,0,13556.83040516314,42026.17425600574,42026.17425600574
1927,19274,546.4850325668089,38,12,4,320231.1993373565,5422.732162065256,0,37959.12513445679,10845.46432413051,0,13556.83040516314,42026.17425600574,42026.17425600574
1927,19275,555.0669145978651,38,12,4,320231.1993373565,5422.732162065256,0,37959.12513445679,10845.46432413051,0,13556.83040516314,42026.17425600574,42026.17425600574
1928,19281,222.106950690289,45,14,4,698939.4002928392,183871.2907852277,0,338920.7601290785,0,0,0,0,0
1928,19282,220.1389416420962,45,14,4,700331.7098551755,183871.2907852277,0,338920.7601290785,0,0,0,0,0
1928,19283,231.178845840759,45,14,4,700331.7098551755,183871.2907852277,0,338920.7601290785,0,0,0,0,0
1928,19284,217.9000999363456,45,14,4,698939.4002928392,183857.7339548225,0,338920.7601290785,0,0,0,0,0
1928,19285,224.3188033544073,45,14,4,698939.4002928392,183857.7339548225,0,338920.7601290785,0,0,0,0,0
1929,19291,7565.340538763417,24,9,3,41769.28687008999,2304.661168877734,0,0,0,0,0,0,6778.41520258157
1929,19292,7510.552268768668,24,9,3,41769.28687008999,2304.661168877734,0,0,0,0,0,0,6778.41520258157
1929,19293,7603.423806951811,24,9,3,41769.28687008999,2304.661168877734,0,0,0,0,0,0,6778.41520258157
1929,19294,7474.922681209539,24,9,3,41769.28687008999,2304.661168877734,0,0,0,0,0,0,6778.41520258157
1929,19295,7595.700171777064,24,9,3,41769.28687008999,2304.661168877734,0,0,0,0,0,0,6778.41520258157
1930,19301,7022.85339724395,51,11,3,182392.5526660596,20335.24560774471,0,81340.98243097884,0,0,7049.551810684833,51515.95553961994,51515.95553961994
1930,19302,7813.296229764375,51,11,3,182392.5526660596,20335.24560774471,0,81340.98243097884,0,0,7049.551810684833,51515.95553961994,51515.95553961994
1930,19303,6932.123138305377,51,11,3,182392.5526660596,20335.24560774471,0,81340.98243097884,0,0,7049.551810684833,51515.95553961994,51515.95553961994
1930,19304,6947.953723431699,51,11,3,182392.5526660596,20335.24560774471,0,81340.98243097884,0,0,7049.551810684833,51515.95553961994,51515.95553961994
1930,19305,7261.91946164465,51,11,3,182392.5526660596,20335.24560774471,0,81340.98243097884,0,0,7049.551810684833,51515.95553961994,51515.95553961994
1931,19311,6439.745669307137,38,8,2,111384.7649869066,70902.22301900323,0,0,0,0,17623.87952671208,43381.85729652205,43381.85729652205
1931,19312,7150.68154192158,38,8,2,111384.7649869066,70902.22301900323,0,0,0,0,16268.19648619577,43381.85729652205,43381.85729652205
1931,19313,6353.154688591045,38,8,2,111384.7649869066,70902.22301900323,0,0,0,0,16268.19648619577,43381.85729652205,43381.85729652205
1931,19314,6344.411465002207,38,8,2,111384.7649869066,70902.22301900323,0,0,0,0,17623.87952671208,44737.54033703836,44737.54033703836
1931,19315,6631.356621958092,38,8,2,111384.7649869066,70902.22301900323,0,0,0,0,16268.19648619577,43381.85729652205,43381.85729652205
1932,19321,8189.004652997321,38,12,4,111384.7649869066,5666.755109358193,0,0,0,0,1220.114736464683,24402.29472929366,24402.29472929366
1932,19322,7860.993710403292,38,12,4,111384.7649869066,5666.755109358193,0,0,0,0,1220.114736464683,25757.97776980997,25757.97776980997
1932,19323,8181.600083032095,38,12,4,111384.7649869066,5666.755109358193,0,0,0,0,1220.114736464683,24402.29472929366,24402.29472929366
1932,19324,8151.097103844349,38,12,4,111384.7649869066,5666.755109358193,0,0,0,0,1220.114736464683,24402.29472929366,24402.29472929366
1932,19325,8068.581650170638,38,12,4,111384.7649869066,5666.755109358193,0,0,0,0,1220.114736464683,24402.29472929366,24402.29472929366
1933,19331,335.5977564895476,44,13,4,1253078.6061027,704955.1810684833,0,2846934.38508426,14912513.44567945,440596.9881678021,0,0,0
1933,19332,330.9412277938603,44,13,4,1253078.6061027,704955.1810684833,0,2846934.38508426,14912513.44567945,440596.9881678021,0,0,0
1933,19333,339.8749107159677,44,13,4,1253078.6061027,704955.1810684833,0,2846934.38508426,14912513.44567945,440596.9881678021,0,0,0
1933,19334,336.0333141166602,44,13,4,1253078.6061027,704955.1810684833,0,2846934.38508426,14912513.44567945,440596.9881678021,0,0,0
1933,19335,346.6478307522565,44,13,4,1253078.6061027,704955.1810684833,0,2846934.38508426,14912513.44567945,440596.9881678021,0,0,0
1934,19341,13246.48318220023,52,9,3,133661.717984288,35912.04374327716,0,0,98964.86195769093,0,677.8415202581571,3470.548583721764,3470.548583721764
1934,19342,14100.84614381617,52,9,3,133661.717984288,35790.03226963069,0,0,147769.4514162782,0,677.8415202581571,3375.650770885622,3375.650770885622
1934,19343,13227.75315464798,52,9,3,133661.717984288,35925.60057368232,0,0,147769.4514162782,0,677.8415202581571,3321.423449264969,3321.423449264969
1934,19344,14141.46206116561,52,9,3,135054.0275466243,35790.03226963069,0,0,98964.86195769093,0,677.8415202581571,3456.991753316601,3456.991753316601
1934,19345,13782.7020382433,52,9,3,133661.717984288,35830.70276084618,0,0,147769.4514162782,0,677.8415202581571,3362.093940480459,3362.093940480459
1935,19351,5177.068569027391,54,9,3,89107.8119895253,46093.22337755468,0,0,0,0,677.8415202581571,0,0
1935,19352,5015.527713090507,54,9,3,89107.8119895253,46093.22337755468,0,0,0,0,677.8415202581571,0,0
1935,19353,5204.038533704451,54,9,3,89107.8119895253,46093.22337755468,0,0,0,0,677.8415202581571,0,0
1935,19354,5235.314887663301,54,9,3,89107.8119895253,46093.22337755468,0,0,0,0,677.8415202581571,0,0
1935,19355,5116.210610124671,54,9,3,89107.8119895253,46093.22337755468,0,0,0,0,677.8415202581571,0,0
1936,19361,6220.808989944171,21,9,3,13923.09562336333,8811.939763356042,0,0,0,0,5070.254571531014,0,1626.819648619577
1936,19362,6220.797193017215,21,9,3,13923.09562336333,8811.939763356042,0,0,0,0,5070.254571531014,0,1626.819648619577
1936,19363,6218.781123721712,21,9,3,13923.09562336333,8811.939763356042,0,0,0,0,5070.254571531014,0,1626.819648619577
1936,19364,6159.668332243571,21,9,3,13923.09562336333,8811.939763356042,0,0,0,0,5070.254571531014,0,1626.819648619577
1936,19365,6223.201932533557,21,9,3,13923.09562336333,8811.939763356042,0,0,0,0,5070.254571531014,0,1626.819648619577
1937,19371,6422.08854779106,49,9,3,115561.6936739156,1220.114736464683,0,0,2711.366081032628,0,26029.11437791323,10167.62280387235,10167.62280387235
1937,19372,7147.144717596073,49,9,3,121130.931923261,1315.012549300825,0,0,2711.366081032628,0,15183.65005378272,10167.62280387235,10167.62280387235
1937,19373,6340.855326954011,49,9,3,133661.717984288,1355.683040516314,0,0,2711.366081032628,0,21962.06525636429,10167.62280387235,10167.62280387235
1937,19374,6355.954850079809,49,9,3,112777.074549243,1125.216923628541,0,0,2711.366081032628,0,15183.65005378272,10303.19110792399,10303.19110792399
1937,19375,6642.732912639893,49,9,3,126700.1701726063,1111.660093223378,0,0,2711.366081032628,0,26029.11437791323,10167.62280387235,10167.62280387235
1938,19381,12024.11996912463,26,9,3,36200.04862074465,7591.825026891359,0,0,0,0,0,0,168646.9702402295
1938,19382,11684.73249472213,26,9,3,36200.04862074465,7591.825026891359,0,0,0,0,0,14912.51344567945,162681.9648619577
1938,19383,12148.04131602773,26,9,3,36200.04862074465,7862.961634994622,0,0,0,0,0,18979.5625672284,172171.7461455719
1938,19384,11844.64217826078,26,9,3,36200.04862074465,7049.551810684833,0,0,0,0,0,8134.098243097885,161326.2818214414
1938,19385,11748.72441933863,26,9,3,36200.04862074465,8947.508067407673,0,0,0,0,0,0,151836.5005378272
1939,19391,3733.733281914649,44,12,4,48730.83468177164,406.7049121548942,0,0,0,0,2711.366081032628,0,0
1939,19392,3782.602891361614,44,12,4,48730.83468177164,406.7049121548942,0,0,0,0,2711.366081032628,0,0
1939,19393,3718.048849234117,44,12,4,48730.83468177164,406.7049121548942,0,0,0,0,2711.366081032628,0,0
1939,19394,3732.044374717034,44,12,4,48730.83468177164,406.7049121548942,0,0,0,0,2711.366081032628,0,0
1939,19395,3742.834477929516,44,12,4,48730.83468177164,406.7049121548942,0,0,0,0,2711.366081032628,0,0
1940,19401,251.6502699534225,37,9,3,116954.003236252,9191.531014700609,0,0,0,0,0,0,0
1940,19402,246.7675618256247,37,9,3,135054.0275466243,9191.531014700609,0,0,0,0,0,0,0
1940,19403,262.0497171371982,37,9,3,132269.4084219516,9489.781283614198,0,0,0,0,0,0,0
1940,19404,245.5636402893431,37,9,3,128092.4797349426,9272.871997131588,0,0,0,0,0,0,0
1940,19405,253.5827779530532,37,9,3,105815.5267375613,9028.849049838653,0,0,0,0,0,0,0
1941,19411,5294.209258957815,45,8,2,55692.38249345332,4067.049121548942,0,0,0,0,23046.61168877734,0,0
1941,19412,5318.949694537073,45,8,2,55692.38249345332,4067.049121548942,0,0,0,0,23046.61168877734,0,0
1941,19413,5321.437159712416,45,8,2,55692.38249345332,4067.049121548942,0,0,0,0,23046.61168877734,0,0
1941,19414,5346.692074992045,45,8,2,55692.38249345332,4067.049121548942,0,0,0,0,23046.61168877734,0,0
1941,19415,5301.368388251046,45,8,2,55692.38249345332,4067.049121548942,0,0,0,0,23046.61168877734,0,0
1942,19421,2741.163259450367,59,13,4,171254.076167369,27249.22911437791,33892.07601290786,90830.76371459305,1186222.660451775,0,813.4098243097884,44330.83542488347,44330.83542488347
1942,19422,2671.749922037396,59,13,4,171254.076167369,27249.22911437791,33892.07601290786,90830.76371459305,1186222.660451775,0,813.4098243097884,42839.58408031552,42839.58408031552
